Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,L. Schulz,Vendsyssel,GK,194598913.13991776,194598913.13991776,109142679.82186165,72433400.11264431,146317,Fredericia vs Vendsyssel,2024-07-27
Player,M. Lamhauge,Fredericia,GK,142122049.22655255,142122049.22655255,67720142.49514814,63861905.79221155,146317,Fredericia vs Vendsyssel,2024-07-27
Player,G. Mortensen,Vendsyssel,LB,54321051.831604145,54321051.831604145,48850185.72060752,2297920.00718356,113395,Fredericia vs Vendsyssel,2024-07-27
Player,A. Dahl,Fredericia,RB,52716445.067220986,52716445.067220986,43015600.524102375,4794094.368178387,135357,Fredericia vs Vendsyssel,2024-07-27
Player,O. Jebali,Vendsyssel,LCB,43234248.94430858,43234248.94430858,37938488.51472731,3631823.3316815374,146317,Fredericia vs Vendsyssel,2024-07-27
Player,M. Lassen,Vendsyssel,RB,41986060.723919675,41986060.723919675,36132655.02168582,2784625.688188236,146317,Fredericia vs Vendsyssel,2024-07-27
Player,F. Rieper,Fredericia,RCB,40185046.34195956,40185046.34195956,31863119.741897676,5651505.490176972,146317,Fredericia vs Vendsyssel,2024-07-27
Player,A. Mucolli,Fredericia,LW,34934618.364590004,34934618.364590004,29496649.241024856,2130364.85585786,134653,Fredericia vs Vendsyssel,2024-07-27
Player,J. Kudsk,Fredericia,LCB,33216893.578938738,33216893.578938738,26804952.302335598,4166091.3234279607,146317,Fredericia vs Vendsyssel,2024-07-27
Player,L. Jensen,Vendsyssel,RW,32920730.36413589,32920730.36413589,26428872.856117915,3118789.292103574,146317,Fredericia vs Vendsyssel,2024-07-27
Player,M. Greve,Vendsyssel,RCB,32240953.68392541,32240953.68392541,28400242.08484037,2517852.3789516836,116609,Fredericia vs Vendsyssel,2024-07-27
Player,J. Jessen,Fredericia,LB,30107554.587863326,30107554.587863326,25460846.78012341,2004596.854929452,146317,Fredericia vs Vendsyssel,2024-07-27
Player,M. Kaastrup,Vendsyssel,LW,18045782.704546917,18045782.704546917,16257365.93548286,887788.8541099223,91393,Fredericia vs Vendsyssel,2024-07-27
Player,A. Simon Okosun,Vendsyssel,RDM,17976738.58480366,17976738.58480366,15534587.463382803,1711727.3841879934,146317,Fredericia vs Vendsyssel,2024-07-27
Player,O. Ohlenschlaeger,Vendsyssel,LDM,17745718.020350836,17745718.020350836,16312026.492740702,929211.1375676473,146317,Fredericia vs Vendsyssel,2024-07-27
Player,M. Haarup,Vendsyssel,SUB,17643803.541052,17643803.541052,16443274.402290333,469124.8144266151,32552,Fredericia vs Vendsyssel,2024-07-27
Player,O. Buch,Fredericia,RW,16997737.445959564,16997737.445959564,15460214.702439412,819746.9037259272,71221,Fredericia vs Vendsyssel,2024-07-27
Player,A. Bondergaard,Fredericia,CF,16873840.134662278,16873840.134662278,13176865.573844446,2638571.5051177237,110427,Fredericia vs Vendsyssel,2024-07-27
Player,G. Marcussen,Fredericia,LCM,16560982.428404927,16560982.428404927,14089486.422517486,1340707.3418998078,146317,Fredericia vs Vendsyssel,2024-07-27
Player,W. Madsen,Fredericia,CDM,13671346.283584468,13671346.283584468,12119656.16259368,1090627.008172629,146317,Fredericia vs Vendsyssel,2024-07-27
Player,K. Kusk,Vendsyssel,CAM,12250311.556424003,12250311.556424003,10020901.830910234,725971.9989154054,113765,Fredericia vs Vendsyssel,2024-07-27
Player,L. Steffensen,Vendsyssel,ST,11945224.756241005,11945224.756241005,9271208.908521574,1915794.6281190875,91406,Fredericia vs Vendsyssel,2024-07-27
Player,D. Kristjansson,Fredericia,SUB,10746270.749315647,10746270.749315647,8434387.936229652,915901.7857063515,40241,Fredericia vs Vendsyssel,2024-07-27
Player,J. Lindekilde,Fredericia,RCM,10519025.212570963,10519025.212570963,8532196.82542794,1408249.6579515096,106076,Fredericia vs Vendsyssel,2024-07-27
Player,P. Egelund,Fredericia,SUB,9312269.522939038,9312269.522939038,8361424.7476186855,675020.414346383,75096,Fredericia vs Vendsyssel,2024-07-27
Player,E. Dall,Fredericia,SUB,9209896.805009766,9209896.805009766,8467134.416300567,314289.57185348397,35890,Fredericia vs Vendsyssel,2024-07-27
Player,F. Borsting,Vendsyssel,SUB,9175835.108644934,9175835.108644934,7886927.928315347,593299.7778449671,54911,Fredericia vs Vendsyssel,2024-07-27
Player,M. Hannesbo,Vendsyssel,SUB,8895374.585905634,8895374.585905634,7791509.1917395005,676137.5873772975,54924,Fredericia vs Vendsyssel,2024-07-27
Player,J. Brinch,Fredericia,SUB,3483227.3833524007,3483227.3833524007,3059860.503895775,152001.4836869224,10960,Fredericia vs Vendsyssel,2024-07-27
Player,V. Mpindi,Vendsyssel,SUB,3017511.4042571527,3017511.4042571527,2885960.9482981004,126638.19493451844,29708,Fredericia vs Vendsyssel,2024-07-27
Player,A. Ahmad,Vendsyssel,SUB,2965876.7489178986,2965876.7489178986,2417154.436626678,441309.41392077965,32922,Fredericia vs Vendsyssel,2024-07-27
Player,D. Thogersen,Fredericia,SUB,1239821.9687846776,1239821.9687846776,1127022.0405181975,94784.65103582742,11664,Fredericia vs Vendsyssel,2024-07-27
Team,None,Vendsyssel,None,nan,nan,2677.160149252205,322.6952875002855,None,Fredericia vs Vendsyssel,2024-07-27
Team,None,Fredericia,None,nan,nan,2167.824384152353,316.9899063914037,None,Fredericia vs Vendsyssel,2024-07-27
Player,M. Delac,Horsens,GK,158762157.12264112,158762157.12264112,74676907.13359338,71393716.8647345,142170,Horsens vs Fredericia,2024-07-21
Player,M. Lamhauge,Fredericia,GK,158526175.30757588,158526175.30757588,74130447.68625572,72413420.81316946,142170,Horsens vs Fredericia,2024-07-21
Player,A. Dahl,Fredericia,RB,58162534.837364,58162534.837364,51491926.51244348,2353720.294109381,142170,Horsens vs Fredericia,2024-07-21
Player,J. Madsen,Horsens,LB,46607302.30170629,46607302.30170629,40538304.84295494,2882650.238433846,142170,Horsens vs Fredericia,2024-07-21
Player,J. Jessen,Fredericia,LB,43612756.48202484,43612756.48202484,39002912.69069504,2024483.2640765754,122968,Horsens vs Fredericia,2024-07-21
Player,S. Reese,Horsens,LCB,43607214.16945325,43607214.16945325,36297810.096467175,4681439.000835409,142170,Horsens vs Fredericia,2024-07-21
Player,S. Hausner,Horsens,RCB,41135603.38777726,41135603.38777726,35604025.26637439,3191109.520623593,142170,Horsens vs Fredericia,2024-07-21
Player,F. Rieper,Fredericia,RCB,39817870.478977494,39817870.478977494,33326269.820380967,3751380.397693013,142170,Horsens vs Fredericia,2024-07-21
Player,J. Kudsk,Fredericia,LCB,34417784.75896696,34417784.75896696,29658487.604139883,3304240.996348928,142170,Horsens vs Fredericia,2024-07-21
Player,M. Kallesoe,Horsens,RB,31195469.060370702,31195469.060370702,28383739.681372046,868477.5788814775,91540,Horsens vs Fredericia,2024-07-21
Player,A. Mucolli,Fredericia,LW,27982463.197287403,27982463.197287403,24816339.40779836,1081369.4902743432,106954,Horsens vs Fredericia,2024-07-21
Player,O. Buch,Fredericia,RW,21833759.409163047,21833759.409163047,19192200.7431953,1311097.0974510205,106804,Horsens vs Fredericia,2024-07-21
Player,S. Pingel,Horsens,CAM,19437126.2939351,19437126.2939351,16598875.56722667,1634461.0105514626,142170,Horsens vs Fredericia,2024-07-21
Player,A. Bondergaard,Fredericia,CF,18613425.890440255,18613425.890440255,15801989.384337133,2032609.5801098556,142170,Horsens vs Fredericia,2024-07-21
Player,G. Marcussen,Fredericia,RCM,16971638.226927087,16971638.226927087,15965352.203972802,535740.763891718,136529,Horsens vs Fredericia,2024-07-21
Player,O. Kolskogen,Horsens,SUB,16581140.71804597,16581140.71804597,14607481.54136272,751599.2161502555,50630,Horsens vs Fredericia,2024-07-21
Player,F. Christensen,Horsens,CDM,14768992.344308846,14768992.344308846,13735681.258904058,803881.0952899265,142170,Horsens vs Fredericia,2024-07-21
Player,J. Lindekilde,Fredericia,LCM,14450416.136508696,14450416.136508696,12703059.229427164,1316688.64242379,123188,Horsens vs Fredericia,2024-07-21
Player,W. Madsen,Fredericia,CDM,13903696.673250705,13903696.673250705,12939445.286833819,583913.4713570537,142170,Horsens vs Fredericia,2024-07-21
Player,M. Larsen,Horsens,LM,13590095.203625083,13590095.203625083,12465977.978310646,588213.1787681867,116838,Horsens vs Fredericia,2024-07-21
Player,J. Ankersen,Horsens,CAM,12859211.264396407,12859211.264396407,10858381.789953494,913955.5186059139,101055,Horsens vs Fredericia,2024-07-21
Player,M. Egho,Horsens,ST,10269931.931098742,10269931.931098742,9206730.477394603,824742.41146338,91644,Horsens vs Fredericia,2024-07-21
Player,E. Dall,Fredericia,SUB,8854135.626793176,8854135.626793176,7623057.948148882,475909.9978121194,35216,Horsens vs Fredericia,2024-07-21
Player,A. Ekeroth,Horsens,SUB,8196914.91705522,8196914.91705522,7081216.2510716105,482259.3086306645,25332,Horsens vs Fredericia,2024-07-21
Player,M. Opondo,Horsens,RM,7717666.627841211,7717666.627841211,7093688.970685379,456691.52871637203,91319,Horsens vs Fredericia,2024-07-21
Player,P. Egelund,Fredericia,SUB,6775008.379174012,6775008.379174012,6419645.725769299,190473.5108835655,35366,Horsens vs Fredericia,2024-07-21
Player,J. Juelsgard,Fredericia,SUB,6604062.107135028,6604062.107135028,5248105.321816411,654040.5602479057,19202,Horsens vs Fredericia,2024-07-21
Player,M. Hyseni,Horsens,SUB,5249520.005697153,5249520.005697153,4112616.230508946,819500.1788091257,50526,Horsens vs Fredericia,2024-07-21
Player,E. Just,Horsens,SUB,5077835.216019415,5077835.216019415,4507798.101543007,186592.0191717156,41115,Horsens vs Fredericia,2024-07-21
Player,A. Herdonsson,Horsens,SUB,4503218.694076329,4503218.694076329,4214156.424558822,224389.35238698288,50851,Horsens vs Fredericia,2024-07-21
Player,D. Haarbo,Fredericia,SUB,1331960.197392274,1331960.197392274,1219808.9682057693,111651.92752883554,18982,Horsens vs Fredericia,2024-07-21
Player,D. Kristjansson,Fredericia,SUB,712077.381365192,712077.381365192,685732.1410195568,16164.686778868685,5641,Horsens vs Fredericia,2024-07-21
Team,None,Fredericia,None,nan,nan,2463.422527076374,325.0551795414214,None,Horsens vs Fredericia,2024-07-21
Team,None,Horsens,None,nan,nan,2250.7096547250776,314.2235508138631,None,Horsens vs Fredericia,2024-07-21
Player,F. Dukic,Hvidovre,GK,214856406.1003586,214856406.1003586,124460823.05815688,78171507.88214634,141438,Hvidovre vs HB Køge,2024-07-19
Player,B. Bayrak,HB Køge,GK,106367207.51711817,106367207.51711817,42467020.02593799,55720822.20759304,141438,Hvidovre vs HB Køge,2024-07-19
Player,A. Iljazovski,Hvidovre,LB,48451957.80612842,48451957.80612842,44443936.07891627,1633216.2425650025,116998,Hvidovre vs HB Køge,2024-07-19
Player,G. Culhaci,HB Køge,LB,39476432.5151233,39476432.5151233,30055512.58742383,4301923.73719386,141438,Hvidovre vs HB Køge,2024-07-19
Player,D. Stenderup,Hvidovre,LCB,38652187.47443214,38652187.47443214,35308928.50863029,2151193.717322692,141438,Hvidovre vs HB Køge,2024-07-19
Player,L. Qamili,Hvidovre,RW,38155412.68823063,38155412.68823063,31568885.15839696,3095624.4649165627,141438,Hvidovre vs HB Køge,2024-07-19
Player,M. Olsen,Hvidovre,RCB,36302375.531937584,36302375.531937584,32880111.67847002,1966806.8938306125,141438,Hvidovre vs HB Køge,2024-07-19
Player,M. Gudmann,HB Køge,RCB,35135955.392194904,35135955.392194904,25132977.491210736,6881252.690273871,141438,Hvidovre vs HB Køge,2024-07-19
Player,E. Villumsen,HB Køge,RB,33052173.68588956,33052173.68588956,27743909.433334205,2306554.7840022855,92334,Hvidovre vs HB Køge,2024-07-19
Player,M. Fredslund,Hvidovre,RB,32619448.242396493,32619448.242396493,29068713.15472072,1109498.5026811203,94801,Hvidovre vs HB Køge,2024-07-19
Player,A. Smed,Hvidovre,LW,30457056.78504251,30457056.78504251,24221543.774056695,2089172.8848761779,128369,Hvidovre vs HB Køge,2024-07-19
Player,J. Rothmann,HB Køge,LW,29212617.6157477,29212617.6157477,27320692.815682694,897437.3749715636,109956,Hvidovre vs HB Køge,2024-07-19
Player,H. Bonnesen,HB Køge,LCB,27118580.82828459,27118580.82828459,18664185.977027528,5590419.342230354,141438,Hvidovre vs HB Køge,2024-07-19
Player,J. Arias,HB Køge,RW,22428910.44278112,22428910.44278112,21285519.486560017,752246.7098218685,141438,Hvidovre vs HB Køge,2024-07-19
Player,M. Kaalund,Hvidovre,RCM,20059217.38038079,20059217.38038079,19709809.634811483,223713.15901904603,116683,Hvidovre vs HB Køge,2024-07-19
Player,M. Jensen,HB Køge,LCM,18867477.743513256,18867477.743513256,16791149.095755648,1143989.8650243036,141438,Hvidovre vs HB Køge,2024-07-19
Player,C. Jakobsen,Hvidovre,LCM,15960294.643347498,15960294.643347498,13706493.461362652,1294691.3075011862,141438,Hvidovre vs HB Køge,2024-07-19
Player,S. Larsen,HB Køge,SUB,15885073.812138313,15885073.812138313,12344775.392013296,1619973.0581254356,49104,Hvidovre vs HB Køge,2024-07-19
Player,S. Makienok,Hvidovre,CF,15647309.389729077,15647309.389729077,11766064.490289308,3069698.51817495,141438,Hvidovre vs HB Køge,2024-07-19
Player,M. Lysholm,Hvidovre,SUB,13605275.827090621,13605275.827090621,11926387.675052917,858341.2695707123,46898,Hvidovre vs HB Køge,2024-07-19
Player,C. Jensen,HB Køge,RCM,12638623.181906575,12638623.181906575,11552225.64083151,792107.6576548563,109832,Hvidovre vs HB Køge,2024-07-19
Player,I. Dorgu,HB Køge,CF,12448821.806064678,12448821.806064678,11052537.955946002,815136.042933082,109552,Hvidovre vs HB Køge,2024-07-19
Player,J. Adjei-Broni,Hvidovre,SUB,12159446.942329627,12159446.942329627,10552811.925197821,661709.1259194571,46637,Hvidovre vs HB Køge,2024-07-19
Player,M. Gehrt,Hvidovre,CDM,12094423.873459147,12094423.873459147,11104197.059488583,486539.65819399845,94540,Hvidovre vs HB Køge,2024-07-19
Player,M. Jakobsen,HB Køge,CDM,10858035.132945841,10858035.132945841,9366171.456251089,1395117.5264086348,124640,Hvidovre vs HB Køge,2024-07-19
Player,N. Clausen,Hvidovre,SUB,9584070.22869533,9584070.22869533,8582167.199363293,316231.46871356777,24440,Hvidovre vs HB Køge,2024-07-19
Player,S. Jalaei,HB Køge,SUB,8971818.264567522,8971818.264567522,8120082.482436654,398739.2099623024,31886,Hvidovre vs HB Køge,2024-07-19
Player,Y. Dhaflaoui,HB Køge,SUB,6881361.866439953,6881361.866439953,6430998.002611866,166168.73878791317,31606,Hvidovre vs HB Køge,2024-07-19
Player,M. Chacon,HB Køge,SUB,3123106.455357703,3123106.455357703,2698163.9690349777,310074.7518440436,31482,Hvidovre vs HB Køge,2024-07-19
Player,M. Andreasen,Hvidovre,SUB,2424654.73956013,2424654.73956013,1697194.5732288733,437638.33445109794,24755,Hvidovre vs HB Køge,2024-07-19
Player,M. Kiilerich,Hvidovre,SUB,2196707.0772383627,2196707.0772383627,2120113.710715937,69277.99586723594,13069,Hvidovre vs HB Køge,2024-07-19
Player,G. Larsen,HB Køge,SUB,1893245.6755143527,1893245.6755143527,1719791.4897722292,98988.99728331475,16798,Hvidovre vs HB Køge,2024-07-19
Team,None,Hvidovre,None,nan,nan,2920.842921568909,347.6711088359402,None,Hvidovre vs HB Køge,2024-07-19
Team,None,HB Køge,None,nan,nan,1928.3764851159779,285.3898313379487,None,Hvidovre vs HB Køge,2024-07-19
Player,M. Brylov,Roskilde,GK,153248670.82184747,153248670.82184747,71663449.20847966,69101524.51813759,142745,Vendsyssel vs Roskilde,2024-07-19
Player,L. Schulz,Vendsyssel,GK,149720145.9027553,149720145.9027553,67868401.24800597,69586220.50913483,142745,Vendsyssel vs Roskilde,2024-07-19
Player,O. Juul,Roskilde,LB,56399100.071629874,56399100.071629874,48523330.45883654,2997683.6485223165,142745,Vendsyssel vs Roskilde,2024-07-19
Player,G. Mortensen,Vendsyssel,LB,50507297.742422886,50507297.742422886,42845735.48850543,3364683.3918958683,132734,Vendsyssel vs Roskilde,2024-07-19
Player,M. Lassen,Vendsyssel,RB,46943463.713380255,46943463.713380255,41119953.06181897,2525698.4570513777,142745,Vendsyssel vs Roskilde,2024-07-19
Player,V. Montell,Roskilde,RCB,45378743.93478657,45378743.93478657,37540591.509859055,4563417.578401074,142745,Vendsyssel vs Roskilde,2024-07-19
Player,O. Skolnik,Roskilde,LCB,44469628.32560692,44469628.32560692,36692319.00468989,5204966.7362720035,142745,Vendsyssel vs Roskilde,2024-07-19
Player,Mikkel Juhl Aagaard Andersen,Roskilde,RB,42610519.48966532,42610519.48966532,36899636.621730044,2373079.027007521,116265,Vendsyssel vs Roskilde,2024-07-19
Player,O. Jebali,Vendsyssel,LCB,42517615.99433886,42517615.99433886,35107648.02432872,4970456.193762322,142745,Vendsyssel vs Roskilde,2024-07-19
Player,M. Greve,Vendsyssel,RCB,38797006.415345795,38797006.415345795,31775269.850627325,4231557.013934514,142745,Vendsyssel vs Roskilde,2024-07-19
Player,R. Arabaci,Roskilde,LW,29676439.744462095,29676439.744462095,27432007.350145947,981509.2706032457,142745,Vendsyssel vs Roskilde,2024-07-19
Player,L. Jensen,Vendsyssel,RW,28858250.526075985,28858250.526075985,23377965.293811616,2613149.1036612936,142745,Vendsyssel vs Roskilde,2024-07-19
Player,A. Maarup,Roskilde,RW,21828798.347220987,21828798.347220987,19760575.9470055,1169906.9314236522,142745,Vendsyssel vs Roskilde,2024-07-19
Player,S. Baskaya,Roskilde,ST,19467098.40630696,19467098.40630696,17265143.70038492,842151.5062042708,104192,Vendsyssel vs Roskilde,2024-07-19
Player,N. Halse,Roskilde,RDM,17990312.41657091,17990312.41657091,16418294.715146039,1135058.7244604097,142745,Vendsyssel vs Roskilde,2024-07-19
Player,M. Kaastrup,Vendsyssel,LW,16143711.250950528,16143711.250950528,13991045.347625772,1158495.4697760588,89640,Vendsyssel vs Roskilde,2024-07-19
Player,A. Simon Okosun,Vendsyssel,RDM,15358902.447530746,15358902.447530746,13979708.735723224,976521.8065673558,142745,Vendsyssel vs Roskilde,2024-07-19
Player,E. Nielsen,Roskilde,CAM,14828482.480376394,14828482.480376394,13422831.365096169,793922.875969178,104422,Vendsyssel vs Roskilde,2024-07-19
Player,K. Kusk,Vendsyssel,CAM,13392243.783786356,13392243.783786356,11920854.99664356,849940.5141264258,105117,Vendsyssel vs Roskilde,2024-07-19
Player,O. Ohlenschlaeger,Vendsyssel,LDM,13030877.090146879,13030877.090146879,12141610.476426436,586900.4415771496,105520,Vendsyssel vs Roskilde,2024-07-19
Player,K. Nyegaard,Roskilde,LDM,10939331.82537614,10939331.82537614,10190273.710235639,500761.07319649943,94176,Vendsyssel vs Roskilde,2024-07-19
Player,L. Steffensen,Vendsyssel,SUB,8913925.55255975,8913925.55255975,7451477.948535195,931879.4342906183,73588,Vendsyssel vs Roskilde,2024-07-19
Player,N. Vesterbaek,Roskilde,SUB,8827539.823406704,8827539.823406704,7402492.437223109,561826.7939917067,26480,Vendsyssel vs Roskilde,2024-07-19
Player,M. Hannesbo,Vendsyssel,SUB,8620205.31685977,8620205.31685977,7525607.667555487,439674.29319754866,37225,Vendsyssel vs Roskilde,2024-07-19
Player,A. Taranis,Roskilde,SUB,8574619.386585789,8574619.386585789,7484936.332720716,646269.8209266815,38553,Vendsyssel vs Roskilde,2024-07-19
Player,A. Ahmad,Vendsyssel,ST,7840285.538673328,7840285.538673328,6450650.876270632,1106927.665331552,69157,Vendsyssel vs Roskilde,2024-07-19
Player,F. Borsting,Vendsyssel,SUB,6810894.919751424,6810894.919751424,6259394.639874524,320147.68564336107,53105,Vendsyssel vs Roskilde,2024-07-19
Player,M. Winkel,Roskilde,SUB,6727108.37482624,6727108.37482624,6038091.788858308,313661.6343137293,38323,Vendsyssel vs Roskilde,2024-07-19
Player,N. Zachariassen,Roskilde,SUB,5872801.69242365,5872801.69242365,5468985.719239222,223996.76636579348,48569,Vendsyssel vs Roskilde,2024-07-19
Player,M. Haarup,Vendsyssel,SUB,5370974.473126491,5370974.473126491,5026866.793763831,123536.03737141783,10011,Vendsyssel vs Roskilde,2024-07-19
Player,V. Mpindi,Vendsyssel,SUB,4562239.978801741,4562239.978801741,4267587.450623931,244872.30713166457,37628,Vendsyssel vs Roskilde,2024-07-19
Team,None,Roskilde,None,nan,nan,2537.412587968989,331.00307046973563,None,Vendsyssel vs Roskilde,2024-07-19
Team,None,Vendsyssel,None,nan,nan,2319.589322919502,317.9398312647912,None,Vendsyssel vs Roskilde,2024-07-19
Player,V. Myhra,OB,GK,191254248.61212587,191254248.61212587,106216587.31037155,73175825.76918688,149450,Esbjerg vs OB,2024-07-20
