Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,K. Kristensen,Esbjerg,GK,142967332.7759588,142967332.7759588,65339697.9285133,65308976.29679495,149450,Esbjerg vs OB,2024-07-20
Player,L. Owusu,OB,RB,64866345.77525511,64866345.77525511,59452455.01747909,2057297.3945860176,149450,Esbjerg vs OB,2024-07-20
Player,N. Mickelson,OB,LB,55472682.35353997,55472682.35353997,47603398.31121654,2878109.517276995,149450,Esbjerg vs OB,2024-07-20
Player,L. Montano,Esbjerg,LB,52517250.37726456,52517250.37726456,43235976.31766699,4370218.9220902,149450,Esbjerg vs OB,2024-07-20
Player,J. Mortensen,Esbjerg,RB,45547728.701218694,45547728.701218694,39316252.869202204,2378278.4894614243,122102,Esbjerg vs OB,2024-07-20
Player,Elias Sorensen,Esbjerg,LW,38821562.82597343,38821562.82597343,34153545.883019574,2175621.473283133,149450,Esbjerg vs OB,2024-07-20
Player,T. Stagaard,Esbjerg,LCB,37833359.584927045,37833359.584927045,29516662.427472826,5829292.628535164,149450,Esbjerg vs OB,2024-07-20
Player,A. Troelsen,Esbjerg,RCB,37367986.64983778,37367986.64983778,28422017.92889901,5999656.97906932,149450,Esbjerg vs OB,2024-07-20
Player,T. Slotsager,OB,LCB,33347286.671138227,33347286.671138227,28557409.811429996,3265655.4395943633,149450,Esbjerg vs OB,2024-07-20
Player,L. Deedson,OB,RW,32438858.781482026,32438858.781482026,26961990.79234924,2764869.085508513,149450,Esbjerg vs OB,2024-07-20
Player,B. Paulsen,OB,RCB,21019870.829178818,21019870.829178818,17593511.102538772,2316479.047906034,88998,Esbjerg vs OB,2024-07-20
Player,W. Martin,OB,LW,19423004.67370005,19423004.67370005,16931340.961613823,1423182.6856192183,89432,Esbjerg vs OB,2024-07-20
Player,A. Manneh,OB,CDM,19062336.026539523,19062336.026539523,17065710.299838763,852725.3203268293,149450,Esbjerg vs OB,2024-07-20
Player,L. From,Esbjerg,RW,18516308.325516727,18516308.325516727,16012661.484237017,1577845.8128558348,99762,Esbjerg vs OB,2024-07-20
Player,E. Holten,Esbjerg,ST,16105058.063011996,16105058.063011996,13610554.780496245,1750842.628567948,130409,Esbjerg vs OB,2024-07-20
Player,J. Bonde,OB,RCM,16023590.441656241,16023590.441656241,14765096.786131848,874277.0411274437,149450,Esbjerg vs OB,2024-07-20
Player,L. Kjerrumgaard,OB,CF,15799505.002244206,15799505.002244206,13231157.595913185,2112236.911980229,149450,Esbjerg vs OB,2024-07-20
Player,J. Gomez,OB,SUB,15412679.460552646,15412679.460552646,13252716.1051395,1267205.513830809,60452,Esbjerg vs OB,2024-07-20
Player,Y. Bourhane,Esbjerg,CAM,14892817.649078645,14892817.649078645,13399789.81848141,1124903.1982341595,149450,Esbjerg vs OB,2024-07-20
Player,A. Lausen,Esbjerg,RDM,14354935.957784936,14354935.957784936,12836606.06679194,569995.4117872173,122102,Esbjerg vs OB,2024-07-20
Player,P. Tjornelund,Esbjerg,SUB,12750920.051173022,12750920.051173022,11081017.24621558,659648.86021274,27348,Esbjerg vs OB,2024-07-20
Player,N. Strunck,Esbjerg,LDM,12166314.579367064,12166314.579367064,11027048.917509938,882565.5440489568,99953,Esbjerg vs OB,2024-07-20
Player,M. Jensen,OB,SUB,11620818.911609469,11620818.911609469,10040087.335259203,812786.4785244174,60018,Esbjerg vs OB,2024-07-20
Player,M. Maden,Esbjerg,SUB,8333136.071224739,8333136.071224739,7756316.456007498,472871.4410108467,49688,Esbjerg vs OB,2024-07-20
Player,M. Ejdum,OB,LCM,7325649.783999665,7325649.783999665,6241255.435782099,833695.7165204941,89453,Esbjerg vs OB,2024-07-20
Player,E. Andersen,Esbjerg,SUB,6615478.939683827,6615478.939683827,6157385.5512036905,249076.89277557874,27348,Esbjerg vs OB,2024-07-20
Player,G. Grubbe,OB,SUB,6492115.999030768,6492115.999030768,5375980.301902277,710075.815685479,59997,Esbjerg vs OB,2024-07-20
Player,B. Hvidt,Esbjerg,SUB,5255833.443544802,5255833.443544802,4558743.109332556,458754.7122225954,49497,Esbjerg vs OB,2024-07-20
Player,T. Freriks,Esbjerg,SUB,2941391.6293580434,2941391.6293580434,2626391.1869217306,220100.14850630466,19041,Esbjerg vs OB,2024-07-20
Team,None,OB,None,nan,nan,2564.6617408293837,310.7975013432332,None,Esbjerg vs OB,2024-07-20
Team,None,Esbjerg,None,nan,nan,2268.6561925189985,332.3089950235378,None,Esbjerg vs OB,2024-07-20
Player,A. Kappenberger,Hillerød,GK,184838738.32196116,184838738.32196116,89823855.67082062,79178194.29104616,148888,Hillerød vs Hobro,2024-07-21
Player,A. Sondergaard,Hobro,GK,130308559.60247621,130308559.60247621,50848283.33834125,67366460.60998964,148888,Hillerød vs Hobro,2024-07-21
Player,S. Sharif,Hillerød,RB,60207359.14468441,60207359.14468441,54629249.17259902,2205918.5798827456,148888,Hillerød vs Hobro,2024-07-21
Player,L. Boje-Larsen,Hillerød,LB,55467005.816680044,55467005.816680044,49730064.3291472,2328286.2493471187,148888,Hillerød vs Hobro,2024-07-21
Player,J. Witt,Hillerød,LCB,51511229.52834094,51511229.52834094,46400680.31205838,3112033.960601043,148888,Hillerød vs Hobro,2024-07-21
Player,L. Klitten,Hobro,LWB,48502209.55857486,48502209.55857486,41074208.32512154,3251554.557481038,148888,Hillerød vs Hobro,2024-07-21
Player,E. Sogaard,Hobro,RCB,47232721.353443496,47232721.353443496,36967797.906736836,5539270.746341571,148888,Hillerød vs Hobro,2024-07-21
Player,F. Dietz,Hobro,LCB,43181403.562801115,43181403.562801115,34456265.49275177,4197284.63806172,148888,Hillerød vs Hobro,2024-07-21
Player,O. Klitten,Hobro,RWB,37427506.62627733,37427506.62627733,30960473.781019602,2795433.713285107,134589,Hillerød vs Hobro,2024-07-21
Player,J. Boge,Hobro,CB,36589116.59507404,36589116.59507404,30383404.5608283,4541768.093256692,124231,Hillerød vs Hobro,2024-07-21
Player,A. Justinussen,Hillerød,LW,35420918.23269725,35420918.23269725,30706287.159669966,1685310.9204352289,148888,Hillerød vs Hobro,2024-07-21
Player,K. Enghardt,Hillerød,RCB,26027244.58363075,26027244.58363075,23378271.78149893,1503083.4109319367,72153,Hillerød vs Hobro,2024-07-21
Player,G. Arndal-Lauritzen,Hillerød,SUB,24893832.053833503,24893832.053833503,22912816.56323056,1239178.8758680806,76735,Hillerød vs Hobro,2024-07-21
Player,F. Mortensen,Hobro,CM,20385520.904617745,20385520.904617745,18132078.72611362,1479096.0554824541,124231,Hillerød vs Hobro,2024-07-21
Player,F. Christensen,Hobro,LF,19120055.66498232,19120055.66498232,17207173.842376422,1296840.9690848188,148888,Hillerød vs Hobro,2024-07-21
Player,T. Arndal,Hillerød,RW,18861772.989748042,18861772.989748042,15127033.550547536,1541670.2757766522,96307,Hillerød vs Hobro,2024-07-21
Player,M. Bruhn,Hillerød,ST,17002645.19415773,17002645.19415773,13700861.0569757,2722985.8173630587,148888,Hillerød vs Hobro,2024-07-21
Player,M. Due Grandt,Hillerød,RDM,16881668.232864507,16881668.232864507,16026843.926483182,609755.0381335478,133298,Hillerød vs Hobro,2024-07-21
Player,Mathias Kristensen,Hobro,LCM,16232616.461409992,16232616.461409992,14496381.58355311,944063.2041413509,148888,Hillerød vs Hobro,2024-07-21
Player,J. Cornelius,Hobro,RF,14381128.967274664,14381128.967274664,12476335.340652982,1337016.1107203672,95644,Hillerød vs Hobro,2024-07-21
Player,N. Schmidt,Hillerød,LDM,11093319.746757878,11093319.746757878,10189273.28601697,668558.396674619,96307,Hillerød vs Hobro,2024-07-21
Player,O. Overgaard,Hobro,RCM,10150193.847367058,10150193.847367058,9265161.31805698,547197.2709206045,95683,Hillerød vs Hobro,2024-07-21
Player,A. Alicino,Hillerød,SUB,8695861.650297558,8695861.650297558,7785702.994933586,557291.6682741109,63379,Hillerød vs Hobro,2024-07-21
Player,M. Bay,Hillerød,CAM,8613990.097159572,8613990.097159572,7865067.763390563,595924.4795444692,85509,Hillerød vs Hobro,2024-07-21
Player,S. Opoku,Hillerød,SUB,8405484.7300002,8405484.7300002,7089767.305703488,807542.7637706244,52581,Hillerød vs Hobro,2024-07-21
Player,M. Jacobsen,Hobro,SUB,7962680.681906801,7962680.681906801,6621041.99997511,695137.0863028399,24657,Hillerød vs Hobro,2024-07-21
Player,J. Sneftrup,Hobro,SUB,7617743.807066893,7617743.807066893,6383858.440717056,812632.990735255,53244,Hillerød vs Hobro,2024-07-21
Player,C. Horby,Hobro,SUB,6037004.912986498,6037004.912986498,5738999.011349166,193626.8007419475,53205,Hillerød vs Hobro,2024-07-21
Player,M. Etim,Hillerød,SUB,5212527.807779098,5212527.807779098,4745860.915326595,309986.60466740635,52581,Hillerød vs Hobro,2024-07-21
Player,R. Johansen,Hobro,SUB,3643513.982826983,3643513.982826983,3367162.7508638357,134289.01323201554,24657,Hillerød vs Hobro,2024-07-21
Player,O. Dorph,Hobro,SUB,2808693.590962386,2808693.590962386,2362871.377999274,338707.1544022966,14299,Hillerød vs Hobro,2024-07-21
Player,D. Bagou,Hillerød,SUB,2126279.338294939,2126279.338294939,1774605.7811129312,281680.6865309743,15590,Hillerød vs Hobro,2024-07-21
Team,None,Hillerød,None,nan,nan,2699.2520657775995,343.26750899618133,None,Hillerød vs Hobro,2024-07-21
Team,None,Hobro,None,nan,nan,2154.2468015989098,312.979796407065,None,Hillerød vs Hobro,2024-07-21
Player,V. Myhra,OB,GK,225432659.3550686,225432659.3550686,130788650.01737075,82509514.0519193,145863,HB Køge vs OB,2024-07-26
Player,B. Bayrak,HB Køge,GK,110121792.49493454,110121792.49493454,42316820.59273652,60063497.305624716,145863,HB Køge vs OB,2024-07-26
Player,L. Owusu,OB,RB,53964269.04589404,53964269.04589404,49912612.445517525,1346065.3380795296,145863,HB Køge vs OB,2024-07-26
Player,G. Culhaci,HB Køge,LB,50700524.31752578,50700524.31752578,38817056.798480876,4918306.915026455,145863,HB Køge vs OB,2024-07-26
Player,N. Mickelson,OB,LB,47336078.44073375,47336078.44073375,43087329.44230485,1122019.2070406468,111522,HB Køge vs OB,2024-07-26
Player,J. Gomez,OB,LCB,39283434.12143621,39283434.12143621,35318155.97858166,2340110.6890228153,145863,HB Køge vs OB,2024-07-26
Player,B. Paulsen,OB,RCB,39233427.72679167,39233427.72679167,36312035.97774875,1556999.422091458,145863,HB Køge vs OB,2024-07-26
Player,M. Gudmann,HB Køge,RCB,37083241.96697477,37083241.96697477,26413283.465575024,7318472.244111894,145863,HB Køge vs OB,2024-07-26
Player,S. Larsen,HB Køge,RB,33144279.01867773,33144279.01867773,24756702.198418114,2764648.332506543,100070,HB Køge vs OB,2024-07-26
Player,H. Bonnesen,HB Køge,LCB,29411037.24134156,29411037.24134156,19879414.240189314,6837976.550178629,145863,HB Køge vs OB,2024-07-26
Player,L. Deedson,OB,RW,29142349.7723629,29142349.7723629,24342727.01206104,2303773.107734699,130848,HB Køge vs OB,2024-07-26
Player,J. Rothmann,HB Køge,LW,26146905.85992151,26146905.85992151,25137558.022712354,330790.87870572484,70728,HB Køge vs OB,2024-07-26
Player,J. Arias,HB Køge,RW,23192926.281892054,23192926.281892054,21723148.71394209,1214225.2769811114,145863,HB Køge vs OB,2024-07-26
Player,M. Jensen,HB Køge,SUB,4863171.755376194,21292741.258421056,19408750.972145468,1080845.0412407927,179856,HB Køge vs OB,2024-07-26
Player,M. Jensen,HB Køge,LCM,16429569.503045084,21292741.258421056,19408750.972145468,1080845.0412407927,179856,HB Køge vs OB,2024-07-26
Player,A. Manneh,OB,CDM,18818211.844021503,18818211.844021503,17112575.446820546,512957.2281837982,145863,HB Køge vs OB,2024-07-26
Player,S. Jalaei,HB Køge,SUB,18510233.584094107,18510233.584094107,16912958.657596692,474835.38512406294,75135,HB Køge vs OB,2024-07-26
Player,E. Villumsen,HB Køge,SUB,17047738.450547934,17047738.450547934,14344682.332818173,1409223.9995861638,45793,HB Køge vs OB,2024-07-26
Player,M. Fenger,OB,LW,16347313.006113177,16347313.006113177,13897883.888650723,1440275.5723371836,111870,HB Køge vs OB,2024-07-26
Player,J. Bonde,OB,RCM,16074958.62811718,16074958.62811718,15285089.91210305,421177.1148533163,145863,HB Køge vs OB,2024-07-26
Player,G. Grubbe,OB,SUB,15458978.834068304,15458978.834068304,14485414.41856213,258130.62977920964,34341,HB Køge vs OB,2024-07-26
Player,M. Ejdum,OB,LCM,14923646.303600896,14923646.303600896,13580376.006700156,900777.5980701491,123248,HB Køge vs OB,2024-07-26
Player,L. Kjerrumgaard,OB,CF,13062904.810393319,13062904.810393319,10132714.47918828,2191224.123971351,145863,HB Køge vs OB,2024-07-26
Player,I. Dorgu,HB Køge,CF,13051028.378429888,13051028.378429888,12084201.969381355,652996.0991869374,114141,HB Køge vs OB,2024-07-26
Player,C. Jensen,HB Køge,RCM,10343318.17917617,10343318.17917617,9393507.155441446,574672.9818661199,70728,HB Køge vs OB,2024-07-26
Player,Y. Dhaflaoui,HB Køge,SUB,8905433.71659962,8905433.71659962,8642669.183029719,67462.15048135526,31722,HB Køge vs OB,2024-07-26
Player,M. Jakobsen,HB Køge,CDM,8430190.142678145,8430190.142678145,7832054.072293764,541633.2572827471,100067,HB Køge vs OB,2024-07-26
Player,G. Larsen,HB Køge,SUB,6983228.559780119,6983228.559780119,6058355.834733051,541786.2692395351,75135,HB Køge vs OB,2024-07-26
Player,M. Chacon,HB Køge,SUB,5656445.181843555,5656445.181843555,5292598.993482694,229445.36841229815,45796,HB Køge vs OB,2024-07-26
Player,W. Martin,OB,SUB,2785684.113051452,2785684.113051452,2608457.2804139713,83178.79380256527,22615,HB Køge vs OB,2024-07-26
Player,E. Hansborg-Sorensen,OB,SUB,2102857.494702189,2102857.494702189,1963961.2198560943,84380.66974750432,15015,HB Køge vs OB,2024-07-26
Team,None,OB,None,nan,nan,2831.374192057897,319.1334056813977,None,HB Køge vs OB,2024-07-26
Team,None,HB Køge,None,nan,nan,2021.4105904355895,318.45208623256457,None,HB Køge vs OB,2024-07-26
Player,A. Kappenberger,Hillerød,GK,188209028.2564689,188209028.2564689,92236724.11203305,82471788.4602746,147157,Horsens vs Hillerød,2024-07-26
Player,M. Delac,Horsens,GK,179508596.2202976,179508596.2202976,89256968.55945764,77405049.25554162,147157,Horsens vs Hillerød,2024-07-26
Player,L. Boje-Larsen,Hillerød,LB,62515069.723330855,62515069.723330855,57125882.22850701,2515094.414887034,147157,Horsens vs Hillerød,2024-07-26
Player,A. Ekeroth,Horsens,LB,53733115.02435277,53733115.02435277,48432984.52624012,2828465.535970161,147157,Horsens vs Hillerød,2024-07-26
Player,S. Sharif,Hillerød,RB,50359174.23960705,50359174.23960705,46207478.651407704,1713891.4274763004,121750,Horsens vs Hillerød,2024-07-26
Player,G. Arndal-Lauritzen,Hillerød,LCB,38063220.311127536,38063220.311127536,34136215.58068457,2272861.4218268013,147157,Horsens vs Hillerød,2024-07-26
Player,J. Witt,Hillerød,RCB,36164797.711351745,36164797.711351745,32686522.371687926,2147426.7901206957,147157,Horsens vs Hillerød,2024-07-26
Player,S. Hausner,Horsens,RCB,34299471.277675875,34299471.277675875,30063995.52321045,2550213.9503823984,147157,Horsens vs Hillerød,2024-07-26
Player,A. Justinussen,Hillerød,LW,31572505.27024392,31572505.27024392,28817947.77553133,646600.0627607009,147157,Horsens vs Hillerød,2024-07-26
Player,O. Kolskogen,Horsens,LCB,30489758.25023077,30489758.25023077,26151684.103163626,3078514.8707696535,110240,Horsens vs Hillerød,2024-07-26
Player,M. Kallesoe,Horsens,RB,28435807.42963987,28435807.42963987,26044831.77640621,791944.4088241137,110569,Horsens vs Hillerød,2024-07-26
Player,T. Arndal,Hillerød,RW,22922055.3627054,22922055.3627054,20400437.367867243,859663.7054530993,106464,Horsens vs Hillerød,2024-07-26
Player,J. Madsen,Horsens,LM,19044343.847209025,19044343.847209025,17499132.935426664,528935.005812728,147157,Horsens vs Hillerød,2024-07-26
Player,A. Herdonsson,Horsens,SUB,16405433.797448482,16405433.797448482,14539386.921258796,1040889.5868105023,36588,Horsens vs Hillerød,2024-07-26
Player,M. Due Grandt,Hillerød,RDM,16203856.207619438,16203856.207619438,14951866.667553354,848855.9143549711,147157,Horsens vs Hillerød,2024-07-26
Player,M. Larsen,Horsens,RM,13366431.634975376,13366431.634975376,12506236.136438135,322203.4745120062,120765,Horsens vs Hillerød,2024-07-26
Player,S. Pingel,Horsens,LF,12167482.349745246,12167482.349745246,10614094.071483243,690311.5163481637,147157,Horsens vs Hillerød,2024-07-26
Player,F. Christensen,Horsens,CDM,10891682.491985476,10891682.491985476,10258511.449180197,511992.25697074144,147157,Horsens vs Hillerød,2024-07-26
Player,C. Allen,Hillerød,SUB,8806830.32698989,8806830.32698989,7843433.923151225,431995.2686508006,25407,Horsens vs Hillerød,2024-07-26
Player,M. Egho,Horsens,RF,8316113.988126776,8316113.988126776,7462224.158915192,655780.093164149,110856,Horsens vs Hillerød,2024-07-26
Player,J. Ankersen,Horsens,CAM,8240240.342940615,8240240.342940615,7736150.912918966,175328.83135797223,96544,Horsens vs Hillerød,2024-07-26
Player,M. Bay,Hillerød,CAM,7742744.091980347,7742744.091980347,6935987.807828272,451236.7363272189,88878,Horsens vs Hillerød,2024-07-26
Player,M. Bruhn,Hillerød,ST,7483777.592249833,7483777.592249833,6691130.747264923,509819.7077639869,88805,Horsens vs Hillerød,2024-07-26
Player,N. Schmidt,Hillerød,LDM,7146474.707709664,7146474.707709664,6816110.58427167,244662.26846538993,106589,Horsens vs Hillerød,2024-07-26
Player,S. Opoku,Hillerød,SUB,6603230.642053822,6603230.642053822,6284300.703207755,90160.50749675508,58279,Horsens vs Hillerød,2024-07-26
Player,F. Roslyng,Horsens,SUB,5574503.492281936,5574503.492281936,4739791.473684272,529555.2658416849,36917,Horsens vs Hillerød,2024-07-26
Player,M. Etim,Hillerød,SUB,5419828.400935078,5419828.400935078,4886483.085500404,470356.3968558303,58352,Horsens vs Hillerød,2024-07-26
Player,K. Karikari,Horsens,SUB,5116877.785377249,5116877.785377249,4708657.794472066,242934.7846217901,36301,Horsens vs Hillerød,2024-07-26
Player,M. Hyseni,Horsens,SUB,4983773.292595966,4983773.292595966,4631327.264347368,147148.57075831623,50613,Horsens vs Hillerød,2024-07-26
Player,E. Just,Horsens,SUB,4852863.4936166415,4852863.4936166415,4344862.615539579,151168.1967442718,26392,Horsens vs Hillerød,2024-07-26
Player,D. Bagou,Hillerød,SUB,3819338.027602642,3819338.027602642,3349341.9313830524,323608.4300169355,40693,Horsens vs Hillerød,2024-07-26
Player,A. Alicino,Hillerød,SUB,3495219.1324961535,3495219.1324961535,3295137.43778302,99709.13076309029,40568,Horsens vs Hillerød,2024-07-26
Team,None,Hillerød,None,nan,nan,2532.4313554615246,316.4188360019697,None,Horsens vs Hillerød,2024-07-26
Team,None,Horsens,None,nan,nan,2167.69056329049,320.971783855002,None,Horsens vs Hillerød,2024-07-26
Player,F. Dukic,Hvidovre,GK,170606984.8685056,170606984.8685056,88838514.64489806,70633252.92189051,139931,Kolding vs Hvidovre,2024-07-26
Player,L. Moser,Kolding,GK,167184686.46075076,167184686.46075076,91652436.67024241,65863458.63932852,139931,Kolding vs Hvidovre,2024-07-26
Player,M. Lysholm,Hvidovre,LB,57349824.278283,57349824.278283,51942736.97906293,2544340.983768596,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Smed,Hvidovre,LW,45441702.514111854,45441702.514111854,40040766.384657316,2414457.4386463617,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Iljazovski,Hvidovre,RB,42060530.09044947,42060530.09044947,37330543.01019947,1891278.536364854,139931,Kolding vs Hvidovre,2024-07-26
Player,C. Vestergaard,Kolding,RCB,39742543.47734725,39742543.47734725,32662874.893552385,3829562.616415587,139931,Kolding vs Hvidovre,2024-07-26
Player,D. Stenderup,Hvidovre,LCB,35866085.90767535,35866085.90767535,31373749.449725434,3117426.004820626,139931,Kolding vs Hvidovre,2024-07-26
Player,M. Kiilerich,Hvidovre,RCB,35174836.830167376,35174836.830167376,28756208.692130882,3952813.7665365445,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Norager,Kolding,LCB,35047432.43737979,35047432.43737979,28865232.868500926,2816259.4640187384,139931,Kolding vs Hvidovre,2024-07-26
Player,L. Qamili,Hvidovre,CF,29157447.128203884,29157447.128203884,25759423.172229838,1803523.8489897356,139931,Kolding vs Hvidovre,2024-07-26
Player,A. Njai,Kolding,LWB,26580826.27121682,26580826.27121682,23013604.094214097,1290983.4539880683,139931,Kolding vs Hvidovre,2024-07-26
Player,I. Tannander,Kolding,RWB,25703474.699038293,25703474.699038293,22660879.93970347,1726784.7381969776,93344,Kolding vs Hvidovre,2024-07-26
Player,A. Leifsson,Kolding,CB,23223168.264846586,23223168.264846586,18647006.55144781,3350709.4559168327,139931,Kolding vs Hvidovre,2024-07-26
